"wyears" "pcp.min" "pcp.X5th" "pcp.med" "pcp.X95th" "pcp.max" "tmax.min" "tmax.X5th" "tmax.med" "tmax.X95th" "tmax.max" "tmin.min" "tmin.X5th" "tmin.med" "tmin.X95th" "tmin.max"
1982 454.1 483.372222222222 631.286666666667 814.6 851.233333333333 10.0277777777778 10.3466666666667 11.8 13.1888888888889 13.3644444444445 -1.36777777777776 -0.993333333333302 0.377777777777801 1.69777777777781 2.07111111111114
1983 421.584444444444 468.022222222222 623.968888888889 794.757777777778 847.951111111111 10.1688888888889 10.4522222222222 11.8533333333334 13.12 13.4866666666667 -1.06888888888885 -0.822222222222213 0.460000000000036 1.69777777777779 1.88222222222225
1984 452.713333333333 489.215555555556 622.77 775.271111111111 809.96 10.3277777777778 10.5988888888889 12.0011111111111 13.2211111111111 13.5755555555556 -1.16777777777776 -0.908888888888858 0.638888888888914 1.83222222222224 2.0877777777778
1985 440.515555555556 479.86 638.034444444444 810.927777777778 842.613333333333 10.1733333333334 10.4933333333334 11.84 13.3888888888889 13.6077777777778 -1.21111111111108 -0.739999999999971 0.661111111111141 1.86444444444447 2.09555555555558
1986 467.707777777778 495.453333333333 636.003333333333 790.132222222222 825.962222222222 10.1788888888889 10.4366666666667 11.9222222222222 13.1477777777778 13.4344444444445 -1.54999999999998 -0.992222222222191 0.626666666666684 1.75555555555557 1.96777777777779
1987 453.09 489.46 632.673333333333 798.01 847.836666666667 9.81888888888891 10.1266666666667 11.7411111111111 13.1622222222223 13.4622222222222 -1.25888888888887 -1.04666666666664 0.448888888888923 1.71888888888891 1.97222222222225
1988 459.198888888889 489.802222222222 635.761111111111 789.132222222222 822.728888888889 10.2188888888889 10.4488888888889 11.85 13.2211111111111 13.5266666666667 -1.06444444444442 -0.774444444444422 0.638888888888908 1.81555555555558 2.09555555555558
1989 459.563333333333 481.662222222222 632.125555555556 808.473333333333 834.2 10.0888888888889 10.48 11.8788888888889 13.31 13.6244444444445 -1.35888888888887 -1.12777777777774 0.724444444444474 1.89333333333335 2.14666666666669
1990 443.436666666667 480.514444444444 629.005555555556 815.071111111111 864.187777777778 10.1588888888889 10.5244444444445 11.9188888888889 13.5555555555556 14.06 -1.12999999999998 -0.829999999999978 0.662222222222245 2.05444444444447 2.47555555555558
1991 466.141111111111 481.744444444444 630.905555555556 802.148888888889 845.166666666667 10.3033333333334 10.6088888888889 12.0533333333334 13.54 13.6555555555556 -1.17555555555554 -0.668888888888855 0.766666666666689 1.94555555555557 2.26333333333335
1992 474.962222222222 499.575555555556 634.53 785.227777777778 830.878888888889 10.2877777777778 10.5188888888889 11.9855555555556 13.3777777777778 13.55 -1.11444444444443 -0.757777777777752 0.753333333333362 1.93333333333336 2.21666666666669
1993 447.07 483.111111111111 621.445555555556 796.057777777778 839.511111111111 10.47 10.7266666666667 12.2022222222222 13.5544444444445 13.7888888888889 -0.834444444444418 -0.596666666666642 0.894444444444465 2.2088888888889 2.39333333333335
1994 458.34 475.354444444444 627.726666666667 787.477777777778 827.296666666667 10.6066666666667 10.8411111111111 12.2755555555556 13.5511111111111 13.85 -0.693333333333303 -0.501111111111085 0.918888888888906 2.14444444444447 2.32111111111113
1995 460.371111111111 493.202222222222 635.041111111111 794.495555555556 824.284444444444 10.5711111111111 10.9155555555556 12.3288888888889 13.6922222222222 13.94 -0.845555555555526 -0.601111111111095 0.96111111111114 2.24111111111113 2.46444444444447
1996 445.95 468.05 621.65 785.937777777778 835.492222222222 10.5188888888889 10.8577777777778 12.3788888888889 13.8855555555556 14.2277777777778 -0.94999999999997 -0.634444444444417 1.06333333333336 2.23111111111113 2.51888888888892
1997 427.773333333333 479.396666666667 630.861111111111 798.872222222222 827.386666666667 10.77 10.94 12.3688888888889 13.82 14.1611111111111 -0.801111111111096 -0.512222222222192 0.985555555555575 2.25444444444447 2.50555555555558
1998 454.657777777778 486.878888888889 620.001111111111 778.253333333333 813.182222222222 10.7322222222222 11.0544444444445 12.4044444444445 13.5622222222222 14.0544444444445 -0.932222222222202 -0.428888888888865 0.886666666666694 2.02666666666669 2.35000000000002
1999 429.597777777778 459.574444444444 617.92 772.037777777778 826.152222222222 10.9533333333334 11.1488888888889 12.6133333333334 14.1033333333334 14.39 -0.505555555555538 -0.22999999999998 1.13333333333336 2.38666666666669 2.60222222222224
2000 434.755555555556 453.425555555556 619.385555555556 775.597777777778 817.711111111111 10.6777777777778 11.0633333333334 12.6077777777778 13.8544444444445 14.2633333333334 -0.904444444444424 -0.414444444444421 1.17222222222224 2.37111111111113 2.58666666666669
2001 469.51 493.791111111111 628.866666666667 806.796666666667 846.707777777778 10.8377777777778 11.1222222222222 12.5733333333334 13.8333333333334 14.0311111111111 -0.513333333333309 -0.0422222222221965 1.21666666666669 2.32666666666669 2.51555555555558
2002 441.782222222222 487.177777777778 640.394444444445 797.08 853.538888888889 10.9 11.2 12.6066666666667 13.9522222222222 14.3811111111111 -0.494444444444424 -0.0944444444444154 1.28222222222225 2.48888888888891 2.87222222222224
2003 455.123333333333 484.59 626.737777777778 817.271111111111 865.338888888889 10.8011111111111 11.2233333333334 12.6222222222222 14.0111111111111 14.3233333333333 -0.448888888888866 -0.123333333333316 1.28000000000002 2.41222222222224 2.69444444444447
2004 438.242222222222 473.622222222222 629.337777777778 797.706666666667 848.491111111111 10.85 11.1811111111111 12.72 14.0044444444445 14.2111111111111 -0.496666666666657 -0.185555555555538 1.29444444444447 2.47333333333335 2.66888888888891
2005 437.764444444444 478.514444444444 636.275555555556 791.035555555556 826.135555555556 11.0577777777778 11.4455555555556 12.7477777777778 14.1233333333334 14.3144444444445 -0.458888888888863 -0.0666666666666376 1.35777777777779 2.64111111111113 2.83444444444447
2006 474.056666666667 498.396666666667 636.665555555556 806.367777777778 876.02 10.8611111111111 11.0988888888889 12.8155555555556 14.07 14.2488888888889 -0.428888888888865 -0.0533333333333227 1.44000000000002 2.57111111111112 2.75000000000003
