"wyears" "pcp.min" "pcp.X5th" "pcp.med" "pcp.X95th" "pcp.max" "tmax.min" "tmax.X5th" "tmax.med" "tmax.X95th" "tmax.max" "tmin.min" "tmin.X5th" "tmin.med" "tmin.X95th" "tmin.max"
1982 448.155714285714 485.115714285714 628.7 820.115714285714 864.334285714286 9.9757142857143 10.3557142857143 11.8471428571429 13.2828571428572 13.4885714285714 -1.43285714285713 -1.00999999999997 0.438571428571452 1.7414285714286 2.11571428571431
1983 422.854285714286 469.42 625.152857142857 781.674285714286 835.86 10.1885714285715 10.5042857142857 11.8528571428572 13.1671428571429 13.5528571428572 -1.11428571428568 -0.857142857142849 0.461428571428606 1.7657142857143 1.92285714285716
1984 434.34 478.694285714286 611.971428571429 774.111428571429 816.321428571429 10.5214285714286 10.8428571428572 12.1828571428572 13.42 13.74 -0.937142857142833 -0.724285714285681 0.804285714285738 1.99714285714288 2.20142857142859
1985 429.54 477.564285714286 633.948571428571 808.214285714286 838.111428571429 10.4371428571429 10.7128571428572 12.0857142857143 13.5657142857143 13.8142857142857 -0.947142857142832 -0.465714285714252 0.871428571428599 2.03571428571431 2.2614285714286
1986 463.13 488.898571428571 634.801428571429 791.644285714286 826.121428571429 10.2185714285714 10.4585714285715 12.0414285714286 13.2914285714286 13.5542857142857 -1.50142857142855 -0.897142857142829 0.722857142857159 1.86714285714287 2.06714285714287
1987 457.02 494.727142857143 642.145714285714 800.432857142857 832.191428571429 9.86857142857146 10.1014285714286 11.7214285714286 13.0971428571429 13.4528571428572 -1.26285714285712 -1.05285714285712 0.464285714285747 1.76571428571431 2.03142857142861
1988 455.254285714286 489.942857142857 626.205714285714 784.011428571429 819.391428571429 10.3 10.4642857142857 11.9514285714286 13.2328571428572 13.5857142857143 -0.957142857142831 -0.751428571428554 0.732857142857158 1.91000000000003 2.14571428571431
1989 456.174285714286 479.832857142857 621.91 802.851428571429 832.945714285714 10.1342857142857 10.5414285714286 11.9714285714286 13.3642857142857 13.7071428571429 -1.22999999999998 -1.07714285714282 0.794285714285739 1.92857142857144 2.2314285714286
1990 432.651428571429 473.111428571429 627.405714285714 810.271428571429 842.72 10.0914285714286 10.4657142857143 11.9314285714286 13.6728571428572 14.1128571428572 -1.17999999999998 -0.854285714285693 0.70857142857145 2.08857142857145 2.48571428571432
1991 469.505714285714 487.018571428571 629.98 796.261428571429 843.648571428571 10.29 10.5628571428572 12.0414285714286 13.5071428571429 13.6014285714286 -1.22571428571427 -0.718571428571392 0.754285714285735 1.98285714285716 2.34857142857144
